TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20190302190933,70,1,43,-1,0,2,-1,0,0,0,-1
20190302190948,78,4,43,6,0,2,-1,0,0,0,0
20190302190954,73,1,34,-1,0,8,-1,0,0,0,-1
20190302190954,78,1,33,-1,0,9,-1,0,0,0,-1
20190302190954,73,1,40,-1,0,10,-1,0,0,0,-1
20190302190954,70,1,39,-1,0,11,-1,0,0,0,-1
20190302190964,61,1,38,-1,0,3,-1,0,0,0,-1
20190302190964,73,1,44,-1,0,4,-1,0,0,0,-1
20190302190964,79,1,56,-1,0,5,-1,0,0,0,-1
20190302190987,85,4,33,5,0,2,-1,60,0,0,0
20190302190993,80,4,44,4,0,3,-1,0,0,0,0
20190302190993,73,4,20,15,1,2,2,0,0,0,0
20190302191001,75,3,47,-1,0,5,-1,0,0,0,-1
20190302191019,45,1,56,-1,0,4,-1,0,0,0,-1
20190302191030,59,1,38,-1,0,3,-1,0,0,0,-1
20190302191037,78,4,47,2,0,3,-1,0,0,0,0
20190302191037,78,1,48,-1,0,4,-1,0,0,0,-1
20190302191059,85,4,33,9,0,3,-1,60,0,0,0
20190302191131,85,4,33,5,0,2,-1,60,0,0,0
20190302191131,85,4,34,5,0,3,-1,60,0,0,0
20190302191131,85,1,43,-1,0,4,-1,60,0,0,-1
20190302191140,58,2,38,-1,0,3,-1,0,0,0,-1
20190302191142,85,4,39,7,0,3,-1,60,0,0,0
20190302191153,55,1,24,-1,1,2,2,0,0,0,-1
20190302191163,80,2,40,-1,0,3,-1,0,0,0,-1
20190302191181,70,2,47,-1,0,5,-1,0,0,0,-1
20190302191181,72,4,48,2,0,6,-1,0,0,0,0
20190302191181,79,4,47,3,0,7,-1,0,0,0,0
20190302191181,85,4,48,5,0,8,-1,60,0,0,0
20190302191185,63,4,33,5,0,5,-1,0,0,0,0
20190302191186,64,4,34,2,0,3,-1,0,0,0,0
20190302191197,85,1,34,-1,0,3,-1,0,0,0,-1
20190302191197,80,1,33,-1,0,4,-1,60,0,0,-1
20190302191212,67,1,47,-1,0,4,-1,0,0,0,-1
20190302191212,68,1,48,-1,0,5,-1,0,0,0,-1
20190302191237,80,4,56,4,0,3,-1,0,0,0,0
20190302191237,60,1,56,-1,0,4,-1,0,0,0,-1
20190302191239,80,1,47,-1,0,4,-1,60,0,0,-1
20190302191273,80,4,33,3,0,6,-1,60,0,0,0
20190302191273,85,4,42,3,0,7,-1,60,0,0,0
20190302191273,80,3,44,-1,0,8,-1,61,0,0,-1
20190302191319,85,4,33,2,0,2,-1,60,0,0,0
20190302191344,85,4,47,4,0,2,-1,60,0,0,0
20190302191365,85,4,34,5,0,3,-1,60,0,0,0
20190302191393,59,4,49,3,0,5,-1,0,0,0,0
20190302191403,80,3,20,-1,1,2,2,0,0,0,-1
20190302191413,50,4,44,6,0,2,-1,0,0,0,0
20190302191413,73,4,33,27,0,3,-1,0,0,0,0
20190302191416,85,3,41,-1,0,4,-1,60,0,0,-1
20190302191416,85,4,24,4,1,2,2,60,0,0,0
20190302191533,85,3,44,-1,0,2,-1,60,0,0,-1
20190302191566,63,1,33,-1,0,3,-1,0,0,0,-1
20190302191568,78,4,33,5,0,6,-1,0,0,0,0
20190302191592,85,2,43,-1,0,3,-1,60,0,0,-1
20190302191592,80,2,43,-1,0,4,-1,0,0,0,-1
20190302191625,74,2,38,-1,0,2,-1,0,0,0,-1
20190302191625,77,3,37,-1,0,3,-1,0,0,0,-1
20190302191662,85,1,20,-1,1,2,2,0,0,0,-1
20190302191698,85,4,47,2,0,7,-1,60,0,0,0
20190302191707,60,4,34,2,0,4,-1,0,0,0,0
20190302191739,85,4,34,7,0,3,-1,60,0,0,0
20190302191812,72,4,34,2,0,5,-1,0,0,0,0
20190302191831,79,4,33,4,0,4,-1,0,0,0,0
20190302191848,76,1,40,-1,0,5,-1,0,0,0,-1
20190302191887,85,1,43,-1,0,2,-1,60,0,0,-1
20190302191888,67,2,34,-1,0,4,-1,0,0,0,-1
20190302191906,66,1,44,-1,0,5,-1,42,0,0,-1
20190302191944,85,1,47,-1,0,3,-1,60,0,0,-1
20190302191956,85,4,33,10,0,7,-1,60,0,0,0
20190302191956,75,4,20,2,1,2,2,0,0,0,0
20190302191959,80,4,34,10,0,3,-1,60,0,0,0
20190302191959,80,3,40,-1,0,4,-1,60,0,0,-1
20190302191961,80,4,47,11,0,4,-1,60,0,0,0
20190302191970,80,3,33,-1,0,3,-1,60,0,0,-1
20190302191970,80,3,34,-1,0,4,-1,60,0,0,-1
20190302192006,73,4,47,5,0,3,-1,0,0,0,0
20190302192006,80,4,48,10,0,4,-1,60,0,0,0
20190302192024,76,4,33,10,0,8,-1,0,0,0,0
20190302192024,60,4,39,5,0,9,-1,0,0,0,0
20190302192024,63,4,40,5,0,10,-1,0,0,0,0
20190302192029,69,4,43,2,0,2,-1,0,0,0,0
20190302192064,77,3,38,-1,0,3,-1,0,0,0,-1
20190302192070,73,4,47,4,0,4,-1,0,0,0,0
20190302192070,75,4,48,4,0,5,-1,0,0,0,0
20190302192074,55,2,49,-1,0,3,-1,0,0,0,-1
20190302192078,80,4,43,3,0,3,-1,60,0,0,0
20190302192092,69,1,33,-1,0,5,-1,0,0,0,-1
20190302192122,71,1,39,-1,0,3,-1,0,0,0,-1
20190302192122,77,3,40,-1,0,4,-1,0,0,0,-1
20190302192129,75,3,39,-1,0,5,-1,0,0,0,-1
20190302192129,79,3,40,-1,0,6,-1,0,0,0,-1
20190302192131,70,3,33,-1,0,2,-1,0,0,0,-1
20190302192131,72,3,34,-1,0,3,-1,0,0,0,-1
20190302192132,85,4,49,5,0,3,-1,60,0,0,0
20190302192165,85,3,33,-1,0,4,-1,0,0,0,-1
20190302192170,85,4,39,8,0,5,-1,60,0,0,0
20190302192248,80,3,49,-1,0,3,-1,60,0,0,-1
20190302192254,80,4,37,3,0,2,-1,60,0,0,0
20190302192260,80,4,49,2,0,3,-1,0,0,0,0
20190302192260,76,3,44,-1,0,4,-1,0,0,0,-1
20190302192260,85,4,44,2,0,5,-1,60,0,0,0
20190302192260,40,2,44,-1,0,6,-1,0,0,0,-1
20190302192260,80,3,44,-1,0,7,-1,60,0,0,-1
20190302192264,85,4,43,2,0,2,-1,60,0,0,0
20190302192272,80,4,40,10,0,4,-1,60,0,0,0
20190302192272,80,4,33,5,0,5,-1,60,0,0,0
20190302192272,79,4,34,5,0,6,-1,0,0,0,0
20190302192286,85,1,41,-1,0,3,-1,60,0,0,-1
20190302192288,73,4,33,10,0,5,-1,0,0,0,0
20190302192318,85,4,33,10,0,3,-1,60,0,0,0
20190302192327,85,4,39,2,0,3,-1,60,0,0,0
20190302192327,85,4,43,5,0,4,-1,60,0,0,0
20190302192327,61,4,43,2,0,5,-1,0,0,0,0
20190302192343,79,1,47,-1,0,4,-1,0,0,0,-1
20190302192358,74,4,33,32,0,4,-1,0,0,0,0
20190302192358,74,4,34,32,0,5,-1,0,0,0,0
20190302192400,85,4,24,2,1,2,2,0,0,0,0
20190302192404,78,3,33,-1,0,2,-1,0,0,0,-1
20190302192409,85,4,48,2,0,5,-1,60,0,0,0
20190302192409,85,4,47,2,0,6,-1,60,0,0,0
20190302192423,80,4,34,18,0,2,-1,60,0,0,0
20190302192449,85,4,33,14,0,2,-1,60,0,0,0
20190302192449,85,4,34,14,0,3,-1,0,0,0,0
20190302192474,63,4,33,4,0,3,-1,0,0,0,0
20190302192474,63,2,34,-1,0,4,-1,0,0,0,-1
20190302192508,85,1,24,-1,1,2,2,0,0,0,-1
20190302192537,76,1,33,-1,0,6,-1,0,0,0,-1
20190302192537,77,1,34,-1,0,7,-1,0,0,0,-1
20190303190100,80,1,39,-1,0,5,-1,60,0,0,-1
20190303190131,75,4,24,3,1,2,2,0,0,0,0
20190303190653,80,4,33,15,0,4,-1,0,0,0,0
20190303190681,76,1,49,-1,0,2,-1,43,0,0,-1
20190303190821,74,1,38,-1,0,3,-1,0,0,0,-1
20190303190827,69,4,39,5,0,4,-1,0,0,0,0
20190303190827,71,4,40,5,0,5,-1,0,0,0,0
20190303190976,76,1,20,-1,1,2,2,0,0,0,-1
20190303191138,85,1,34,-1,0,3,-1,60,0,0,-1
20190303191158,77,3,34,-1,0,5,-1,0,0,0,-1
20190303191172,85,4,38,2,0,2,-1,60,0,0,0
20190303191196,70,2,44,-1,0,5,-1,0,0,0,-1
20190303191196,70,4,44,4,0,6,-1,0,0,0,0
20190303191196,70,4,44,2,0,7,-1,0,0,0,0
20190303191226,85,4,33,3,0,3,-1,60,0,0,0
20190303191377,85,4,24,6,1,2,2,60,0,0,0
20190303191629,80,4,33,4,0,3,-1,0,0,0,0
20190303191629,80,4,34,4,0,4,-1,0,0,0,0
20190303191629,78,4,40,2,0,5,-1,0,0,0,0
20190303191652,65,1,44,-1,0,3,-1,0,0,0,-1
20190303191674,79,4,33,2,0,6,-1,0,0,0,0
20190303191674,85,4,34,10,0,7,-1,60,0,0,0
20190303191714,85,1,38,-1,0,3,-1,60,0,0,-1
20190303191796,68,1,43,-1,0,2,-1,0,0,0,-1
20190303191892,85,4,39,7,0,3,-1,60,0,0,0
20190303191981,78,4,33,5,0,4,-1,0,0,0,0
20190303191981,80,4,34,5,0,5,-1,60,0,0,0
20190303191981,74,4,39,3,0,6,-1,0,0,0,0
20190303191981,80,4,40,5,0,7,-1,60,0,0,0
20190303192018,80,4,34,4,0,3,-1,60,0,0,0
20190303192066,68,1,26,-1,1,2,2,0,0,0,-1
20190303192066,76,1,26,-1,1,3,3,0,0,0,-1
20190303192154,64,4,40,2,0,5,-1,0,0,0,0
20190303192528,85,4,33,10,0,2,-1,60,0,0,0
20190312181079,72,1,43,-1,0,3,-1,0,0,0,-1
20190401190646,80,4,33,2,0,5,-1,60,0,0,0
20190401190995,85,4,33,3,0,3,-1,0,0,0,0
20190401190995,85,1,34,-1,0,4,-1,60,0,0,-1
20190401190995,59,4,20,7,1,2,2,0,0,0,0
20190401191694,72,4,33,2,0,4,-1,0,43,0,42
20190401191694,52,4,34,2,0,5,-1,43,43,43,42
20190402190021,85,1,34,-1,0,3,-1,60,0,0,-1
20190402190021,85,2,33,-1,0,4,-1,0,0,0,-1
20190402190654,59,4,24,10,1,2,2,0,0,0,0
20190402190713,73,4,41,25,0,3,-1,0,0,0,0
20190402190713,52,4,41,12,0,4,-1,0,0,0,0
20190402190713,59,4,41,15,0,5,-1,0,0,0,0
20190402190839,69,2,39,-1,0,3,-1,0,0,0,-1
20190402190839,80,4,33,3,0,4,-1,60,0,0,0
20190402190839,80,4,34,3,0,5,-1,60,0,0,0
20190402191191,73,4,33,10,0,4,-1,0,0,0,0
20190402191191,76,4,34,10,0,5,-1,0,0,0,0
20190402191302,72,4,43,2,0,4,-1,0,0,0,0
20190402191305,70,1,47,-1,0,4,-1,0,0,0,-1
20190402191305,60,4,41,2,0,5,-1,0,0,0,0
20190402191347,85,4,33,2,0,7,-1,60,0,0,0
20190402191368,85,4,47,2,0,4,-1,60,0,0,0
20190402191368,85,4,48,3,0,5,-1,60,0,0,0
20190402191446,85,1,33,-1,0,3,-1,60,0,0,-1
20190402191824,63,4,24,3,1,2,2,0,0,0,0
20190402191922,72,1,39,-1,0,5,-1,0,0,0,-1
20190402191922,70,1,34,-1,0,6,-1,0,0,0,-1
20190402192043,74,4,33,5,0,2,-1,0,0,0,0
20190403190015,65,4,20,5,1,2,2,0,0,0,0
20190403190015,66,4,26,8,1,3,3,0,0,0,0
20190403190095,75,4,20,26,1,2,2,0,0,0,0
20190403190107,85,4,44,2,0,3,-1,60,0,0,0
20190403190129,85,4,39,10,0,3,-1,60,0,0,0
20190403190146,79,4,21,14,1,2,2,0,0,0,0
20190403190514,85,1,43,-1,0,2,-1,60,0,0,-1
20190403190514,85,1,43,-1,0,3,-1,60,0,0,-1
20190403190514,61,1,43,-1,0,4,-1,0,0,0,-1
20190403190550,78,3,33,-1,0,3,-1,0,0,0,-1
20190403190555,80,2,43,-1,0,6,-1,0,0,0,-1
20190403190568,80,1,33,-1,0,2,-1,0,0,0,-1
20190403190569,85,2,33,-1,0,3,-1,60,0,0,-1
20190403190584,85,4,56,3,0,2,-1,60,0,0,0
20190403190586,56,1,33,-1,0,2,-1,0,0,0,-1
20190403190647,85,4,47,4,0,3,-1,60,0,0,0
20190403190647,66,4,24,5,1,2,2,0,0,0,0
20190403190663,61,4,44,4,0,2,-1,0,0,0,0
20190403190663,80,4,44,3,0,3,-1,60,0,0,0
20190403190663,71,4,44,5,0,4,-1,0,0,0,0
20190403190663,65,4,44,2,0,5,-1,0,0,0,0
20190403190663,85,2,44,-1,0,6,-1,61,0,0,-1
20190403190738,75,4,20,4,1,2,2,0,0,0,0
20190403190757,85,4,33,10,0,2,-1,60,0,0,0
20190403190757,85,4,34,1,0,3,-1,60,0,0,0
20190403190795,80,2,34,-1,0,3,-1,60,0,0,-1
20190403190801,77,4,20,2,1,2,2,0,0,0,0
20190403190817,68,2,44,-1,0,3,-1,0,0,0,-1
20190403190817,71,2,44,-1,0,4,-1,0,0,0,-1
20190403190850,59,1,33,-1,0,7,-1,0,0,0,-1
20190403190861,85,4,43,2,0,2,-1,0,0,0,0
20190403190885,85,4,33,14,0,2,-1,60,0,0,0
20190403190900,47,2,24,-1,1,2,2,0,0,0,-1
20190403190900,39,2,24,-1,1,3,3,0,0,0,-1
20190403190907,85,4,33,3,0,2,-1,60,0,0,0
20190403190963,85,4,24,10,1,2,2,0,0,0,0
20190403190999,71,1,33,-1,0,3,-1,0,0,0,-1
20190403191006,80,3,38,-1,0,3,-1,60,0,0,-1
20190403191014,85,4,47,2,0,5,-1,60,0,0,0
20190403191030,85,4,56,5,0,2,-1,60,0,0,0
20190403191105,80,4,24,2,1,4,4,0,0,0,0
20190403191232,71,3,33,-1,0,5,-1,0,0,0,-1
20190403191232,77,3,34,-1,0,6,-1,0,0,0,-1
20190403191269,70,4,44,6,0,4,-1,0,0,0,0
20190403191269,80,4,48,2,0,5,-1,0,0,0,0
20190403191270,56,2,33,-1,0,6,-1,0,0,0,-1
20190403191270,80,2,47,-1,0,7,-1,0,0,0,-1
20190403191306,74,4,33,3,0,2,-1,0,0,0,0
20190403191306,68,2,41,-1,0,3,-1,0,0,0,-1
20190403191310,78,4,24,10,1,3,3,0,0,0,0
20190403191310,77,4,24,10,1,4,4,0,0,0,0
20190403191322,85,3,47,-1,0,5,-1,60,0,0,-1
20190403191322,85,3,47,-1,0,6,-1,60,0,0,-1
20190403191395,85,4,39,2,0,4,-1,0,0,0,0
20190403191430,78,4,33,12,0,4,-1,0,0,0,0
20190403191456,80,4,49,3,0,3,-1,0,0,0,0
20190403191481,75,4,26,4,1,5,5,0,0,0,0
20190403191534,85,3,33,-1,0,3,-1,60,0,0,-1
20190403191544,80,1,44,-1,0,2,-1,60,0,0,-1
20190403191552,75,2,33,-1,0,3,-1,0,0,0,-1
20190403191553,72,2,34,-1,0,4,-1,0,0,0,-1
20190403191584,79,2,33,-1,0,2,-1,0,0,0,-1
20190403191631,85,2,33,-1,0,4,-1,0,0,0,-1
20190403191631,85,2,34,-1,0,5,-1,0,0,0,-1
20190403191633,79,3,43,-1,0,5,-1,0,0,0,-1
20190403191690,56,1,56,-1,0,6,-1,42,0,0,-1
20190403191693,56,1,56,-1,0,4,-1,0,0,0,-1
20190403191713,85,4,24,3,1,5,5,0,0,0,0
20190403191726,85,4,43,2,0,5,-1,0,0,0,0
20190403191817,67,1,34,-1,0,10,-1,0,0,0,-1
20190403191820,80,4,56,2,0,5,-1,60,0,0,0
20190403191820,75,1,56,-1,0,6,-1,0,0,0,-1
20190403191821,85,4,33,6,0,3,-1,60,0,0,0
20190403191852,85,4,40,4,0,3,-1,60,0,0,0
20190403191872,85,4,20,4,1,2,2,0,0,0,0
20190403191907,77,1,33,-1,0,6,-1,0,0,0,-1
20190403191915,72,3,48,-1,0,2,-1,0,0,0,-1
20190403191922,64,4,20,30,1,2,2,0,0,0,0
20190403191954,58,1,56,-1,0,4,-1,0,0,0,-1
20190403191954,62,1,56,-1,0,5,-1,0,0,0,-1
20190403191954,55,4,56,2,0,6,-1,0,0,0,0
20190403191954,70,1,56,-1,0,7,-1,0,0,0,-1
20190403191967,76,3,33,-1,0,4,-1,0,0,0,-1
20190403191967,85,1,41,-1,0,5,-1,60,0,0,-1
20190403191983,85,1,49,-1,0,2,-1,0,0,0,-1
20190403192011,54,3,41,-1,0,4,-1,0,0,0,-1
20190403192030,78,4,33,2,0,5,-1,0,0,0,0
20190403192030,76,2,34,-1,0,6,-1,0,0,0,-1
20190403192052,85,4,40,8,0,5,-1,60,0,0,0
20190403192070,70,4,24,7,1,3,3,0,0,0,0
20190403192124,68,2,39,-1,0,4,-1,0,0,0,-1
20190403192205,71,4,49,2,0,2,-1,0,0,0,0
20190403192223,85,4,42,15,0,2,-1,60,0,0,0
20190403192316,85,4,34,2,0,6,-1,60,0,0,0
20190403192319,80,4,33,3,0,3,-1,60,0,0,0
20190403192333,58,4,41,2,0,2,-1,0,0,0,0
20190403192346,85,2,33,-1,0,2,-1,60,0,0,-1
20190403192365,68,3,44,-1,0,2,-1,0,0,0,-1
20190403192365,72,3,44,-1,0,3,-1,0,0,0,-1
20190403192371,85,4,33,2,0,4,-1,60,0,0,0
20190403192371,85,4,34,2,0,5,-1,60,0,0,0
20190403192389,73,1,38,-1,0,3,-1,0,0,0,-1
20190403192389,60,1,49,-1,0,4,-1,0,0,0,-1
20190403192402,85,4,56,2,0,3,-1,0,0,0,0
20190403192402,80,4,56,2,0,4,-1,60,0,0,0
20190403192408,74,4,20,20,1,2,2,0,0,0,0
20190403192442,65,4,43,10,0,2,-1,0,0,0,0
20190403192496,85,1,47,-1,0,2,-1,60,0,0,-1
20190403192496,85,1,48,-1,0,3,-1,60,0,0,-1
20190403192496,71,1,41,-1,0,4,-1,0,0,0,-1
20190403192507,77,4,34,10,0,4,-1,0,0,0,0
20190403192513,85,2,39,-1,0,6,-1,60,0,0,-1
20190403192520,68,4,33,11,0,5,-1,0,0,0,0
20190403192520,68,4,34,9,0,6,-1,0,0,0,0
20190403192529,85,4,33,2,0,5,-1,60,0,0,0
20190403192530,85,4,39,4,0,3,-1,60,0,0,0
20190403192530,85,4,34,3,0,4,-1,60,0,0,0
20190403192531,78,1,56,-1,0,2,-1,0,0,0,-1
20190404190103,80,1,20,-1,1,2,2,0,0,0,-1
20190404190507,76,4,20,7,1,3,3,0,0,0,0
20190404190550,65,1,33,-1,0,5,-1,0,0,0,-1
20190404190550,63,1,34,-1,0,6,-1,0,0,0,-1
20190404190764,80,4,33,3,0,7,-1,60,0,0,0
20190404190773,80,4,20,4,1,2,2,0,0,0,0
20190404190833,80,4,43,4,0,7,-1,0,0,0,0
20190404190919,61,1,43,-1,0,3,-1,0,0,0,-1
20190404190930,85,4,33,3,0,3,-1,60,0,0,0
20190404190930,85,4,34,2,0,4,-1,60,0,0,0
20190404190993,85,1,34,-1,0,2,-1,60,0,0,-1
20190404191002,78,1,33,-1,0,6,-1,0,0,0,-1
20190404191089,78,4,34,2,0,3,-1,0,0,0,0
20190404191207,85,2,33,-1,0,2,-1,60,0,0,-1
20190404191210,71,4,24,4,1,2,2,0,0,0,0
20190404191262,80,2,24,-1,1,4,4,0,0,0,-1
20190404191264,85,4,39,4,0,3,-1,60,0,0,0
20190404191388,85,1,43,-1,0,2,-1,61,0,0,-1
20190404191396,80,4,33,2,0,2,-1,60,0,0,42
20190404191396,74,4,56,10,0,3,-1,0,0,0,0
20190404191542,71,4,40,3,0,4,-1,0,0,0,0
20190404191549,85,4,44,4,0,2,-1,0,0,0,0
20190404191549,70,1,44,-1,0,3,-1,0,0,0,-1
20190404191549,85,2,44,-1,0,4,-1,60,0,0,-1
20190404191568,85,1,34,-1,0,6,-1,60,0,0,-1
20190404191688,66,2,56,-1,0,2,-1,0,0,0,-1
20190404192045,64,1,33,-1,0,5,-1,0,0,0,-1
20190404192135,65,4,44,2,0,3,-1,0,0,0,0
20190404192139,75,1,43,-1,0,2,-1,0,0,0,-1
20190404192234,75,4,33,6,0,6,-1,0,0,0,0
20190404192257,85,3,39,-1,0,2,-1,60,0,0,-1
20190404192257,29,4,49,29,0,3,-1,0,0,0,0
20190404192293,58,1,43,-1,0,2,-1,0,0,0,-1
20190404192492,85,4,43,20,0,2,-1,60,0,0,0
20190404192492,85,4,43,20,0,3,-1,60,0,0,0
20190404192510,80,4,33,20,0,4,-1,60,0,0,0
20190404192510,85,4,34,10,0,5,-1,60,0,0,0
20190404192510,65,4,20,1,1,2,2,0,0,0,0
20190502190565,85,3,38,-1,0,3,-1,60,0,0,-1
20190502190860,63,3,33,-1,0,2,-1,0,0,0,-1
20190502191278,79,4,44,2,0,2,-1,0,0,0,0
20190503190034,50,1,44,-1,0,2,-1,0,0,0,-1
20190503190088,85,1,56,-1,0,2,-1,60,0,0,-1
20190503190089,73,4,34,3,0,3,-1,0,0,0,0
20190503190101,76,1,33,-1,0,3,-1,0,0,0,-1
20190503190101,80,1,34,-1,0,4,-1,0,0,0,-1
20190503190510,85,2,43,-1,0,2,-1,60,0,0,-1
20190503190770,80,1,33,-1,0,6,-1,60,0,0,-1
20190503190770,78,1,34,-1,0,7,-1,0,0,0,-1
20190503190808,77,4,47,2,0,4,-1,0,0,0,0
20190503190920,85,4,44,2,0,2,-1,60,0,0,0
20190503190921,85,4,33,5,0,2,-1,60,0,0,0
20190503191019,67,4,39,10,0,3,-1,0,0,0,0
20190503191019,75,4,40,10,0,4,-1,0,0,0,0
20190503191031,80,4,49,3,0,3,-1,60,0,0,0
20190503191031,80,4,49,3,0,4,-1,60,0,0,0
20190503191043,80,4,44,5,0,4,-1,60,0,0,0
20190503191043,78,3,44,-1,0,5,-1,0,0,0,-1
20190503191057,71,3,44,-1,0,4,-1,43,43,43,-1
20190503191063,85,4,33,36,0,2,-1,60,0,0,0
20190503191083,65,4,24,6,1,2,2,0,0,0,0
20190503191083,85,4,26,6,1,3,3,0,0,0,0
20190503191185,80,4,33,20,0,4,-1,60,0,0,0
20190503191185,85,4,34,2,0,5,-1,60,0,0,0
20190503191249,75,1,33,-1,0,4,-1,0,0,0,-1
20190503191287,71,4,33,1,0,6,-1,0,0,0,0
20190503191309,85,4,34,30,0,3,-1,60,0,0,0
20190503191705,80,4,47,6,0,8,-1,60,0,0,0
20190503191935,85,4,33,5,0,3,-1,0,0,0,0
20190503191935,85,4,34,5,0,4,-1,60,0,0,0
20190503192315,85,4,33,2,0,4,-1,60,0,0,0
20190503192318,64,4,24,6,1,2,2,0,0,0,0
20190503192318,66,4,24,4,1,3,3,0,0,0,0
20190503192446,72,4,33,2,0,5,-1,0,0,0,0
20190503192475,74,4,43,4,0,3,-1,0,0,0,0
20190504190008,80,4,43,4,0,2,-1,60,0,0,0
20190504190008,66,3,43,-1,0,3,-1,0,0,0,-1
20190504190014,78,4,47,12,0,5,-1,0,0,0,0
20190504190026,65,4,43,3,0,3,-1,0,42,0,42
20190504190026,62,1,40,-1,0,4,-1,0,0,0,-1
20190504190026,63,4,44,2,0,5,-1,42,0,0,0
20190504190055,71,2,42,-1,0,4,-1,0,0,0,-1
20190504190055,54,4,33,2,0,5,-1,0,0,0,0
20190504190064,80,2,43,-1,0,2,-1,0,0,0,-1
20190504190088,61,4,38,2,0,3,-1,0,0,0,0
20190504190124,72,4,20,3,1,2,2,0,0,0,0
20190504190526,80,2,44,-1,0,3,-1,60,0,0,-1
20190504190562,80,3,47,-1,0,2,-1,60,0,0,-1
20190504190565,85,4,33,17,0,3,-1,60,0,0,0
20190504190569,75,2,34,-1,0,8,-1,0,0,0,-1
20190504190578,76,4,47,5,0,3,-1,0,0,0,0
20190504190592,85,4,33,1,0,3,-1,0,0,0,0
20190504190654,52,2,43,-1,0,5,-1,0,0,0,-1
20190504190654,80,3,44,-1,0,6,-1,0,0,0,-1
20190504190654,80,1,43,-1,0,7,-1,0,0,0,-1
20190504190702,85,4,44,9,0,3,-1,60,0,0,0
20190504190726,80,3,44,-1,0,3,-1,0,0,0,-1
20190504190732,85,2,38,-1,0,3,-1,0,0,0,-1
20190504190750,73,1,41,-1,0,3,-1,0,0,0,-1
20190504190781,26,4,38,10,0,5,-1,0,0,0,0
20190504190781,67,4,26,2,1,2,2,0,0,0,0
20190504190781,78,4,26,2,1,3,3,0,0,0,0
20190504190809,85,4,24,35,1,2,2,60,0,0,0
20190504190811,69,4,33,10,0,2,-1,0,0,0,0
20190504190811,70,4,34,10,0,3,-1,0,0,0,0
20190504190819,77,4,47,7,0,3,-1,0,0,0,0
20190504190819,78,4,48,7,0,4,-1,0,0,0,0
20190504190821,85,2,47,-1,0,6,-1,60,0,0,-1
20190504190831,85,1,33,-1,0,2,-1,60,0,0,-1
20190504190891,72,2,44,-1,0,5,-1,0,0,0,-1
20190504190892,85,2,47,-1,0,5,-1,0,0,0,-1
20190504190916,85,4,33,5,0,2,-1,60,0,0,0
20190504190957,85,4,47,2,0,3,-1,0,0,0,0
20190504190974,76,4,41,2,0,5,-1,0,0,0,0
20190504190974,75,4,42,2,0,6,-1,0,0,0,0
20190504190976,70,4,20,3,1,2,2,0,0,0,0
20190504191011,85,4,34,2,0,3,-1,60,0,0,0
20190504191011,80,4,33,2,0,4,-1,60,0,0,0
20190504191039,85,3,33,-1,0,4,-1,60,0,0,-1
20190504191049,77,4,34,2,0,2,-1,0,0,0,0
20190504191049,85,4,56,9,0,3,-1,60,0,0,0
20190504191076,74,4,37,2,0,2,-1,0,0,0,0
20190504191123,80,4,34,5,0,3,-1,60,0,0,0
20190504191123,78,4,49,5,0,4,-1,0,0,0,0
20190504191123,85,4,44,10,0,5,-1,60,0,0,0
20190504191131,80,4,56,13,0,5,-1,61,0,0,0
20190504191131,85,4,56,13,0,6,-1,61,0,0,0
20190504191131,85,4,56,13,0,7,-1,61,0,0,0
20190504191131,80,4,56,13,0,8,-1,61,0,0,0
20190504191131,64,4,56,13,0,9,-1,42,0,0,0
20190504191154,69,4,24,8,1,3,3,0,0,0,0
20190504191161,85,4,33,3,0,2,-1,60,0,0,0
20190504191161,85,4,34,3,0,3,-1,60,0,0,0
20190504191179,85,4,43,5,0,7,-1,0,0,0,0
20190504191250,85,2,33,-1,0,2,-1,60,0,0,-1
20190504191250,85,2,34,-1,0,3,-1,60,0,0,-1
20190504191294,77,4,33,10,0,2,-1,0,0,0,0
20190504191342,85,4,44,4,0,2,-1,60,0,0,0
20190504191397,51,4,33,2,0,4,-1,0,0,0,0
20190504191402,85,4,41,3,0,3,-1,60,0,0,0
20190504191405,68,1,47,-1,0,6,-1,0,0,0,-1
20190504191412,73,1,43,-1,0,5,-1,0,0,0,-1
20190504191468,70,4,21,10,1,2,2,0,0,0,0
20190504191485,71,4,33,4,0,3,-1,0,0,0,42
20190504191485,75,4,34,10,0,4,-1,0,0,0,0
20190504191503,75,4,34,15,0,2,-1,0,0,0,0
20190504191516,85,4,33,1,0,3,-1,60,0,0,0
20190504191516,85,4,34,1,0,4,-1,60,0,0,0
20190504191530,78,4,33,3,0,2,-1,0,0,0,0
20190504191538,85,4,56,12,0,2,-1,60,0,0,0
20190504191538,70,4,56,6,0,3,-1,0,0,0,0
20190504191538,62,4,56,3,0,4,-1,0,0,0,0
20190504191538,60,4,56,3,0,5,-1,0,0,0,0
20190504191538,79,4,56,2,0,6,-1,0,0,0,0
20190504191551,80,4,35,2,0,2,-1,0,0,0,0
20190504191583,80,4,43,3,0,2,-1,60,0,0,0
20190504191583,85,4,37,2,0,3,-1,0,0,0,0
20190504191649,78,2,43,-1,0,3,-1,0,0,0,-1
20190504191674,62,1,34,-1,0,2,-1,0,0,0,-1
